"","GeoFIPS","GeoName","at_risk_SNAP_WIC_TANF_ACA","at_risk_SNAP_WIC_TANF","at_risk_SNAP_WIC_TANF_ACA_share","at_risk_SNAP_WIC_TANF_share","SNAP_inc_share","transfers_all_pce","transfers_snap_pce","personal_income_pce","population_2022","USDA_pop_on_snap","USDA_pop_share_snap","ACS_hh_on_snap","households","ACS_hh_share_on_snap","Typology","2024 margin","2024 Trump votes","2024 total votes","2024 Winner","trump_share","population_2024","state"
"195","05115","Pope, AR",47308000,36002000,1.77111879838867,1.34784431765428,0.370486844272729,788267000,9896000,2671080000,64053,4813,7.42414660105817,2295,24073,9.53350226394716,"Appalachia + Ozarks",53.5098496081339,18118,24191,"Trump",74.8956223388864,64829,"05"
"196","05117","Prairie, AR",6585000,4712000,1.87477579560531,1.34152521623268,0.422216022001925,118891000,1483000,351242000,8077,575,7.2463768115942,377,3261,11.5608708984974,"Other rural",66.751269035533,2628,3200,"Trump",82.125,7935,"05"
"197","05119","Pulaski, AR",345595000,282707000,1.40614703465503,1.150270142005,0.429039732528737,5179336000,105447000,24577444000,399387,34992,8.72163884658619,17822,169453,10.517370598337,"Metropolitan disproportionately black",-22.7050628270506,57977,153924,"Harris",37.6659910085497,401209,"05"
"198","05121","Randolph, AR",17135000,13838000,2.22059509615883,1.79332331138873,0.535742055880981,291832000,4134000,771640000,18852,1742,9.14915966386554,1112,7071,15.726205628624,"Appalachia + Ozarks",65.0115295926211,5367,6636,"Trump",80.877034358047,19040,"05"
"199","05123","St. Francis, AR",30441000,26730000,3.80236353348381,3.33882517821432,1.32928460705413,355673000,10642000,800581000,22402,3702,16.9645312070388,1770,7881,22.459078797107,"Rural Deep South",-0.750597065847833,2909,5979,"Harris",48.6536210068573,21822,"05"
"200","05125","Saline, AR",77061000,54280000,1.15631282942897,0.814480221920352,0.183453117044919,1556305000,12226000,6664373000,127415,3759,2.86395635876025,2750,49589,5.54558470628567,"Other rural",41.0453456384772,39736,57609,"Trump",68.9753337152181,131252,"05"
"201","05127","Scott, AR",11055000,9323000,2.8261369736943,2.38336273231587,0.884014622798272,135139000,3458000,391170000,9796,1181,12.005692792518,535,3927,13.6236312706901,"Other rural",74.5356500898742,2913,3384,"Trump",86.081560283688,9837,"05"
"202","05129","Searcy, AR",7412000,5369000,2.78463416924955,2.01709401709402,0.575185498262421,134642000,1531000,266175000,7906,749,9.55844818785094,334,3052,10.9436435124509,"Appalachia + Ozarks",73.2180293501048,3305,3869,"Trump",85.42258981649,7836,"05"
"203","05131","Sebastian, AR",119142000,95278000,1.90808850025224,1.52590065742587,0.515338602349437,1651506000,32178000,6244050000,129109,11067,8.51078555773446,5941,51951,11.4357760197109,"Other rural",38.4643122760361,30719,45452,"Trump",67.5855847927484,130035,"05"
"204","05133","Sevier, AR",16595000,14094000,2.35884256804682,2.00334601711671,0.57439486697663,186293000,4041000,703523000,15738,1333,8.4715602160788,1221,5697,21.4323328067404,"Rural Southwest",62.7967198964178,3772,4714,"Trump",80.0169707254985,15735,"05"
"205","05135","Sharp, AR",17193000,12966000,2.20763278796299,1.66487330475939,0.57652947234071,336497000,4490000,778798000,17836,2323,12.8130170987314,1211,6810,17.7826725403818,"Appalachia + Ozarks",63.915547024952,5978,7437,"Trump",80.3818744117252,18130,"05"
"206","05137","Stone, AR",11714000,8603000,2.52740139811858,1.85617502373349,0.631742470009493,214846000,2928000,463480000,12585,1184,9.26085256159562,855,4962,17.2309552599758,"Appalachia + Ozarks",63.0659657452942,4808,6030,"Trump",79.7346600331675,12785,"05"
"207","05139","Union, AR",36603000,29854000,1.89440538919335,1.54510773676962,0.555853724556365,568580000,10740000,1932163000,37813,3689,9.9681150021617,1520,15125,10.0495867768595,"Rural Deep South",34.0256325994085,10196,15448,"Trump",66.0020714655619,37008,"05"
"208","05141","Van Buren, AR",13912000,9890000,2.24705308485242,1.59742344804417,0.540927313195138,270768000,3349000,619122000,16103,1468,9.08865775136206,661,7115,9.29023190442727,"Appalachia + Ozarks",61.4745308310992,6023,7621,"Trump",79.0316231465687,16152,"05"
"209","05143","Washington, AR",173592000,128588000,1.38966195955689,1.02938990308022,0.215599658364361,2251941000,26932000,12491671000,256682,9572,3.59600877588435,5552,95467,5.81562215215729,"Metropolitan disproportionately white",6.8749867052392,50243,97158,"Trump",51.7126742007863,266184,"05"
"210","05145","White, AR",66355000,51723000,1.95846073928905,1.52659882176546,0.485697082747955,1023907000,16456000,3388120000,77616,6701,8.4725189971046,3342,28945,11.5460355847297,"Other rural",62.5866357154701,24514,30837,"Trump",79.4954113564873,79091,"05"
"211","05147","Woodruff, AR",7004000,5728000,2.30134321688615,1.88208080330153,0.731080619299214,111176000,2225000,304344000,6057,957,16.4772727272727,532,2753,19.3243734108246,"Rural Deep South",33.1280246370436,1513,2318,"Trump",65.2717860224331,5808,"05"
"212","05149","Yell, AR",18522000,15287000,2.08984458741309,1.7248382576279,0.44252081156647,288218000,3922000,886286000,20091,1733,8.60733088308334,875,8053,10.8655159567863,"Other rural",61.8553459119497,5147,6477,"Trump",79.465802068859,20134,"05"
"213","06001","Alameda, CA",2403487000,1850493000,1.50933817539928,1.16206982946408,0.21581862910672,19655203000,343672000,159241119000,1628259,170857,10.3608722544965,51780,593117,8.73014936344768,"Metropolitan disproportionately white",-56.0267982634226,140789,669800,"Harris",21.0195580770379,1649060,"06"
"214","06003","Alpine, CA",1384000,1327000,1.72169283208519,1.65078496255567,0.557310974547807,22029000,448000,80386000,1190,180,16.3785259326661,40,473,8.45665961945032,"Tribal",-32.6869806094183,243,738,"Harris",32.9268292682927,1099,"06"
"215","06005","Amador, CA",51747000,34761000,2.57840422653603,1.73204068484393,0.681884202758529,595847000,13685000,2006939000,41493,4490,10.6838623709132,1284,16066,7.99203286443421,"Other rural",28.5996055226824,14018,22402,"Trump",62.5747701098116,42026,"06"
"216","06007","Butte, CA",391259000,313870000,3.43319722244281,2.75412862632712,1.14586738116475,3236562000,130587000,11396345000,207369,41055,19.7063369397218,12377,82345,15.0306636711397,"Other rural",3.22841795486123,47179,94523,"Trump",49.9127196555336,208334,"06"
"217","06009","Calaveras, CA",74231000,50757000,2.84675222276083,1.9465264184865,0.780995931841471,743866000,20365000,2607568000,46556,6470,13.9124825287603,1718,17897,9.59937419679276,"Other rural",28.8460048050841,16625,26479,"Trump",62.7856036859398,46505,"06"
"218","06011","Colusa, CA",34204000,23104000,2.81222764869354,1.8995938368441,0.421127061648003,253884000,5122000,1216260000,21909,2869,12.9971912657425,1065,7466,14.2646664880793,"Rural Southwest",28.9700511322133,4414,7021,"Trump",62.8685372454066,22074,"06"
"219","06013","Contra Costa, CA",1455146000,1012816000,1.32326909465547,0.921026557728624,0.297780241933522,13498744000,327457000,109965993000,1157019,107510,9.16845968001214,31571,411662,7.66915576370906,"Metropolitan disproportionately white",-39.2516565098687,155308,528904,"Harris",29.3641190083645,1172607,"06"
"220","06015","Del Norte, CA",54577000,45713000,4.61400594324748,3.86463260501076,1.84189947204011,476511000,21787000,1182855000,27112,6383,23.6328631197008,1902,9621,19.769254755223,"Other rural",16.8826108134437,5999,10564,"Trump",56.7872018174934,27009,"06"
"221","06017","El Dorado, CA",222818000,144998000,1.40944720164783,0.917192620634474,0.302785274085921,2479394000,47867000,15808893000,192787,14484,7.51155204513984,4662,75719,6.15697513173708,"Metropolitan disproportionately white",12.3203323162886,61109,111890,"Trump",54.6152471177049,192823,"06"
"222","06019","Fresno, CA",2098519000,1890553000,4.08937243014695,3.68411023008684,1.51367573337705,13678202000,776764000,51316407000,1015359,248389,24.2537776150372,66018,322163,20.4921111362882,"Metropolitan disproportionately hispanic",4.50193983977427,165924,325994,"Trump",50.8978692859378,1024125,"06"
"223","06021","Glenn, CA",51557000,39264000,3.56338156665211,2.7137462193888,0.961187568078648,414450000,13907000,1446856000,28360,4548,16.0684002261164,1299,9763,13.3053364744443,"Rural Southwest",35.8520267611177,6904,10442,"Trump",66.1176019919556,28304,"06"
"224","06023","Humboldt, CA",227370000,165352000,3.11619642302808,2.26621502810635,0.834370946200144,2041614000,60879000,7296395000,134944,29905,22.5902704336002,10058,54878,18.3279274026021,"Other rural",-29.7283202138236,21559,64228,"Harris",33.5663573519337,132380,"06"
"225","06025","Imperial, CA",479666000,337415000,5.93965369500633,4.17817450371834,1.90674293209121,2488243000,153982000,8075656000,178940,50192,27.619907111884,13036,48844,26.6890508557858,"Rural Southwest",0.879743107412263,26546,54025,"Trump",49.1365108745951,181724,"06"
"226","06027","Inyo, CA",28352000,21868000,2.46285991268105,1.899612745856,0.691028872932343,297400000,7955000,1151182000,18742,2119,11.4633486610765,607,7923,7.66123942950902,"Tribal",3.0799400161495,4468,8951,"Trump",49.9162104792761,18485,"06"
"227","06029","Kern, CA",1405192000,1237277000,3.41905363891133,3.01048997517157,0.980543060344888,9688567000,402992000,41098858000,916751,211195,22.8930472646388,53553,281416,19.0298348352617,"Metropolitan disproportionately hispanic",21.5985803273939,167879,283246,"Trump",59.269680772191,922529,"06"
"228","06031","Kings, CA",214364000,190900000,3.29507392872899,2.93439949335879,0.996373887687358,1620537000,64820000,6505590000,152987,30323,19.5742126225688,8129,43736,18.5865191146881,"Rural Southwest",23.5385411277807,25074,41501,"Trump",60.4178212573191,154913,"06"
"229","06033","Lake, CA",115581000,88850000,3.71515624703679,2.85593335019786,1.04745413711759,1161152000,32587000,3111067000,68172,16733,24.6930523581843,5534,26364,20.990744955242,"Other rural",1.41398574455789,13161,26759,"Trump",49.1834522964236,67764,"06"
"230","06035","Lassen, CA",43507000,36599000,3.57463877308558,3.00706103514742,1.13384087775716,398470000,13800000,1217102000,30020,4145,14.6259703599153,994,9060,10.9713024282561,"Other rural",55.3392808867261,8619,11371,"Trump",75.7980828423182,28340,"06"
"231","06037","Los Angeles, CA",20679130000,18277823000,2.86915043578623,2.53597824597426,0.755252103708535,139526360000,5443408000,720740528000,9719765,1566398,16.0537999764071,441054,3390254,13.0094677271968,"Metropolitan disproportionately hispanic",-34.0243101483211,1189862,3728427,"Harris",31.9132438425105,9757179,"06"
"232","06039","Madera, CA",260547000,225506000,3.50343133148463,3.03225439493747,0.943053088319354,1782265000,70134000,7436909000,160329,34832,21.0551767493593,9543,44513,21.4386808348123,"Rural Southwest",21.3089545241444,32344,54624,"Trump",59.2120679554774,165432,"06"
"233","06041","Marin, CA",297048000,214019000,0.677814959035331,0.488356358964822,0.120741094847956,3094680000,52914000,43824350000,256154,15509,6.048751950078,4963,103201,4.8090619276945,"Metropolitan disproportionately white",-65.6876310571588,24054,144113,"Harris",16.6910688140556,256400,"06"
"234","06043","Mariposa, CA",28857000,21491000,2.76900578903279,2.06219300038478,0.977600962631808,293853000,10188000,1042143000,17053,3159,18.530032848428,823,7515,10.9514304723886,"Other rural",21.6610792689521,5625,9509,"Trump",59.1544852245241,17048,"06"
"235","06045","Mendocino, CA",179112000,131502000,3.48096480982301,2.5556849034199,1.09455501635419,1581288000,56320000,5145470000,90007,16994,19.0569105691057,5304,34570,15.3427827596182,"Other rural",-27.9985097266945,13528,39216,"Harris",34.4961240310078,89175,"06"
"236","06047","Merced, CA",604808000,470150000,4.51510078925874,3.50983227085289,1.5173688359294,3746152000,203255000,13395227000,290210,60992,20.5516655771732,17527,84605,20.7162697240116,"Rural Southwest",4.47441915740686,43955,86392,"Trump",50.878553569775,296774,"06"
"237","06049","Modoc, CA",17834000,14730000,3.70479625074786,3.05997806288639,1.27509472844512,183172000,6138000,481376000,8619,1879,22.1293133906489,426,3264,13.0514705882353,"Other rural",48.3105493938612,2875,4001,"Trump",71.8570357410647,8491,"06"
"238","06051","Mono, CA",16968000,9996000,2.00233889420575,1.17959568520042,0.298793144750646,108387000,2532000,847409000,13002,775,5.96566853975829,174,5521,3.15160297047636,"Other rural",-21.1141678129298,2294,6064,"Harris",37.8298153034301,12991,"06"
"239","06053","Monterey, CA",709399000,518717000,2.51656495565195,1.84012808602904,0.586019195521799,4803694000,165194000,28189179000,432884,60862,13.9511428054033,11594,132046,8.78027354103873,"Metropolitan disproportionately hispanic",-30.8069662510718,49226,146718,"Harris",33.5514388145967,436251,"06"
"240","06055","Napa, CA",129288000,87803000,1.10827373558918,0.752658860883735,0.160041694847549,1688632000,18670000,11665710000,134370,10557,7.9539204532612,2927,49663,5.89372369772265,"Rural Southwest",-35.9530588809011,20357,65549,"Harris",31.0561564631039,132727,"06"
"241","06057","Nevada, CA",157044000,90860000,2.11003929350955,1.2207927091024,0.493503370078486,1528203000,36730000,7442705000,102401,11811,11.5573168941729,3058,41873,7.30303536885344,"Other rural",-12.6865796100799,26177,62132,"Harris",42.13126891135,102195,"06"
"242","06059","Orange, CA",3887982000,3036639000,1.4766911035235,1.1533432500234,0.384055407165179,32256116000,1011180000,263290135000,3150372,315761,9.95954813771612,81628,1074654,7.59574709627471,"Metropolitan disproportionately hispanic",-2.7415327809076,654815,1390965,"Harris",47.0763103313167,3170435,"06"
"243","06061","Placer, CA",415214000,291628000,1.21513592748107,0.853457880176127,0.206683203703207,4816903000,70624000,34170169000,418074,27424,6.32148669269885,8306,155422,5.34415977146093,"Metropolitan disproportionately white",8.76835791293512,123941,234809,"Trump",52.7837519004808,433822,"06"
"244","06063","Plumas, CA",34580000,22860000,3.00904715537143,1.98920815418713,0.77305884697281,368050000,8884000,1149201000,19443,2415,12.8225549538069,850,8055,10.552451893234,"Other rural",17.4961518727553,5725,10067,"Trump",56.8689778484156,18834,"06"
"245","06065","Riverside, CA",3283904000,2781457000,2.58176706728231,2.18674908939538,0.810364427939521,26297613000,1030751000,127195983000,2474241,342535,13.5392913567276,89704,762234,11.7685645090615,"Metropolitan disproportionately hispanic",1.29934819582308,463677,940405,"Trump",49.3060968412546,2529933,"06"
"246","06067","Sacramento, CA",2699813000,2258811000,2.76852967847884,2.31630312602186,0.86226189200723,21697339000,840860000,97517936000,1584380,256709,15.9324764729576,76928,568223,13.5383467406282,"Metropolitan disproportionately white",-20.4234153484908,252140,656626,"Harris",38.3993323444396,1611231,"06"
"247","06069","San Benito, CA",86360000,61511000,2.071412895001,1.47538997897645,0.319538705270997,644751000,13322000,4169135000,67643,7104,10.2719819546263,2116,20188,10.4814741430553,"Metropolitan disproportionately hispanic",-12.9347866522823,11702,27649,"Harris",42.3234113349488,69159,"06"
"248","06071","San Bernardino, CA",3447446000,2992603000,3.18966832897482,2.76883554094685,1.10232685670171,24492376000,1191413000,108081645000,2194908,377092,17.0299975477367,99812,668004,14.9418266956485,"Metropolitan disproportionately hispanic",2.20139629724657,378416,761714,"Trump",49.6795385144556,2214281,"06"
"249","06073","San Diego, CA",3630269000,2953476000,1.49083017856182,1.21289390743717,0.344131618213903,37875441000,837983000,243506541000,3277176,396682,12.0250430535477,104911,1159822,9.04543973126911,"Metropolitan disproportionately hispanic",-17.2936523536882,593270,1477786,"Harris",40.1458668575829,3298799,"06"
"250","06075","San Francisco, CA",1428736000,1150165000,1.13418663160988,0.913046054096473,0.17552181451444,10896639000,221105000,125970097000,807774,106539,12.8743991125354,35182,362650,9.70136495243348,"Metropolitan disproportionately white",-67.5941529278072,62594,402964,"Harris",15.5333975243446,827526,"06"
"251","06077","San Joaquin, CA",1308212000,1077512000,3.04379504386205,2.50702920115538,0.91712737904824,10259899000,394178000,42979635000,794293,122477,15.0074499943635,36376,241373,15.070451127508,"Metropolitan disproportionately hispanic",0.9188595032917,128996,263671,"Trump",48.9230897595868,816108,"06"
"252","06079","San Luis Obispo, CA",310928000,205968000,1.622545136508,1.07482239192443,0.244189578030139,3337627000,46794000,19162980000,282046,29899,10.6083883580575,7469,108897,6.8587748055502,"Other rural",-11.2016738919355,64932,150766,"Harris",43.068065744266,281843,"06"
"253","06081","San Mateo, CA",734800000,488334000,0.575602254017066,0.382534228515474,0.087714326063292,7063591000,111974000,127657596000,728929,34069,4.58599017624342,11807,264424,4.46517713974526,"Metropolitan disproportionately white",-52.0510180772468,76616,330510,"Harris",23.1811442921545,742893,"06"
"254","06083","Santa Barbara, CA",621511000,490785000,1.84931935242892,1.46034132683384,0.547986919845461,4778872000,184165000,33607554000,443915,56492,12.7091113610799,14695,148960,9.86506444683137,"Metropolitan disproportionately hispanic",-27.5272457113491,64870,184715,"Harris",35.1189670573586,444500,"06"
"255","06085","Santa Clara, CA",1992825000,1523231000,0.737640211002578,0.56382092569376,0.159464205127115,18688041000,430812000,270162197000,1878335,131486,6.82574331953331,37459,654467,5.72358881349251,"Metropolitan disproportionately white",-41.5454197775154,210924,750433,"Harris",28.1069729076413,1926325,"06"
"256","06087","Santa Cruz, CA",348046000,258363000,1.52435469848702,1.13156551997495,0.469233346545581,3179684000,107137000,22832350000,264240,32537,12.3994878165896,9002,96873,9.29257894356529,"Rural Southwest",-56.6151842203201,27978,134135,"Harris",20.8580907294889,262406,"06"
"257","06089","Shasta, CA",334169000,252660000,3.41269277962652,2.58028410086045,1.00978916854619,3183647000,98878000,9791945000,180937,30849,17.0322602017436,9135,71473,12.7810501867838,"Other rural",37.3939932386436,59539,88900,"Trump",66.9730033745782,181121,"06"
"258","06091","Sierra, CA",4853000,3570000,3.15086903733906,2.31786574558015,0.773271177306991,42178000,1191000,154021000,3222,345,11.0825570189528,84,1206,6.96517412935323,"Other rural",24.8974809607499,1066,1754,"Trump",60.7753705815279,3113,"06"
"259","06093","Siskiyou, CA",87044000,67387000,3.84971924523495,2.98034362826442,1.36741900216183,851794000,30918000,2261048000,43786,9147,21.5233658054497,2831,18907,14.9732903157561,"Other rural",19.8749398749399,12461,21489,"Trump",57.9878077155754,42498,"06"
"260","06095","Solano, CA",622767000,505062000,2.38154739872715,1.93142715059714,0.67883816088144,5634238000,177514000,26149679000,448885,54115,11.8907671044449,15843,155800,10.1688061617458,"Metropolitan disproportionately white",-23.6798993175728,70345,189834,"Harris",37.0560595046198,455101,"06"
"261","06097","Sonoma, CA",563101000,398405000,1.49766647965595,1.059628403834,0.351939029151065,6214627000,132324000,37598558000,482669,40004,8.24187483904198,13814,190498,7.25151970099424,"Metropolitan disproportionately white",-47.8031157160139,63426,251426,"Harris",25.2265079983773,485375,"06"
"262","06099","Stanislaus, CA",871982000,719046000,3.10059034752077,2.55678108839795,1.00912787126993,6865105000,283798000,28123096000,551226,93052,16.7067644334006,24842,176457,14.0782173560698,"Metropolitan disproportionately hispanic",11.2507993947996,106986,197472,"Trump",54.177807486631,556972,"06"
"263","06101","Sutter, CA",172879000,122920000,3.37477450781163,2.39952384326729,0.910440876392312,1305948000,46639000,5122683000,98569,16444,16.6867928357603,4424,33240,13.309265944645,"Rural Southwest",32.1871418151506,25372,39336,"Trump",64.500711816148,98545,"06"
"264","06103","Tehama, CA",108542000,83221000,3.51599954390675,2.6957767319882,0.882222988136393,996663000,27235000,3087088000,65299,12624,19.5869730492933,3009,24526,12.2686129005953,"Other rural",42.7810787869434,18503,26532,"Trump",69.7384290667873,64451,"06"
"265","06105","Trinity, CA",25446000,19367000,4.44025651092789,3.37948785063037,1.66575055620992,242873000,9546000,573075000,15778,3198,20.4449558879939,487,5373,9.06383770705379,"Other rural",9.76418570375829,2979,5645,"Trump",52.7723649247121,15642,"06"
"266","06107","Tulare, CA",1060817000,919650000,4.69686054351033,4.07183123841273,1.84279308894258,6225059000,416207000,22585661000,477884,130938,27.0787060589892,33224,142026,23.3928998915692,"Metropolitan disproportionately hispanic",21.1978530446048,81854,138271,"Trump",59.1982411351621,483546,"06"
"267","06109","Tuolumne, CA",78903000,53112000,2.74012515887954,1.84446126811921,0.765400029171326,912453000,22040000,2879540000,54587,6603,12.2520549978661,2473,22809,10.8422114077776,"Other rural",22.408336000569,17210,28810,"Trump",59.7362027073933,53893,"06"
"268","06111","Ventura, CA",983011000,703256000,1.5458608050797,1.10592443659036,0.25639615160136,9509852000,163042000,63589878000,832871,78488,9.39495611226355,22222,278045,7.99223147332266,"Metropolitan disproportionately hispanic",-15.5492146471435,158637,386932,"Harris",40.9986767700785,835427,"06"
"269","06113","Yolo, CA",237937000,188925000,1.66654479457689,1.32325773341447,0.391335482764765,2310242000,55872000,14277264000,222018,27246,12.0958397520988,9363,76640,12.2168580375783,"Metropolitan disproportionately hispanic",-37.6037826754361,27844,92589,"Harris",30.0726868202486,225251,"06"
"270","06115","Yuba, CA",162922000,137833000,4.0087950288796,3.39146490477383,1.47874788945389,1329743000,60098000,4064114000,84353,19031,21.7574226297317,5036,28063,17.9453372768414,"Rural Southwest",26.5813253012048,18491,30070,"Trump",61.493182573994,87469,"06"
"271","08001","Adams, CO",711320000,646094000,2.46570143853844,2.23960370189374,0.66238255143597,4813289000,191088000,28848586000,527509,NA,NA,18353,184964,9.92247139983997,"Metropolitan disproportionately hispanic",-9.26193412013387,103024,233491,"Harris",44.1233280940165,542973,"08"
"272","08003","Alamosa, CO",35693000,33041000,4.99461259672838,4.62351146747268,1.86949890152946,219936000,13360000,714630000,16587,4336,25.9811852118162,1767,6570,26.8949771689498,"Rural Southwest",11.1354608957677,4057,7529,"Trump",53.884978084739,16689,"08"
"273","08005","Arapahoe, CO",807913000,707710000,1.61450155979044,1.41425982609426,0.358893585236287,6601255000,179594000,50041017000,656269,NA,NA,19169,253890,7.55012013076529,"Metropolitan disproportionately white",-20.698274880077,125311,325631,"Harris",38.4825154853193,666918,"08"
"274","08007","Archuleta, CO",23373000,15713000,3.02818689690198,2.03576351820566,0.494138742343052,208022000,3814000,771848000,13989,1579,11.1890589569161,355,5904,6.01287262872629,"Other rural",14.4047358035519,5218,9357,"Trump",55.7657368814791,14112,"08"
"275","08009","Baca, CO",6886000,5493000,4.39438417358009,3.50542437779196,0.78174856413529,59122000,1225000,156700000,3435,651,19.3347193347193,363,1593,22.7871939736347,"Other rural",71.9530851606323,1686,2004,"Trump",84.1317365269461,3367,"08"
"276","08011","Bent, CO",9742000,9083000,5.47149677057006,5.10137601797248,1.52316764953665,73979000,2712000,178050000,5439,987,17.0790794255061,438,1875,23.36,"Other rural",39.7477814105558,1496,2189,"Trump",68.3417085427136,5779,"08"
"277","08013","Boulder, CO",323053000,265935000,1.00100080559598,0.824016954605492,0.188042630432788,3062194000,60687000,32273001000,327339,19358,5.86140700413611,7756,135230,5.73541373955483,"Metropolitan disproportionately white",-57.3006751978712,40758,196304,"Harris",20.7626945961366,330262,"08"
"278","08014","Broomfield, CO",64555000,53339000,0.975561618530094,0.806064304403636,0.101961339016692,642052000,6747000,6617214000,76195,NA,NA,979,30921,3.1661330487371,"Metropolitan disproportionately white",-29.3535837527749,16071,46848,"Harris",34.3045594262295,78323,"08"
"279","08015","Chaffee, CO",28147000,19113000,2.1558521732004,1.46391454103028,0.323450588958869,261258000,4223000,1305609000,20265,1773,8.53224254090472,826,9195,8.9831430125068,"Other rural",-13.9597889633538,6034,14423,"Harris",41.8359564584344,20780,"08"
"280","08017","Cheyenne, CO",2359000,2249000,2.58795651267649,2.46728028699001,0.388358035391046,24439000,354000,91153000,1731,283,16.5303738317757,49,751,6.52463382157124,"Other rural",79.1907514450867,930,1055,"Trump",88.1516587677725,1712,"08"
"281","08019","Clear Creek, CO",10296000,8462000,1.42094345898157,1.16783445511869,0.303344378675359,89169000,2198000,724589000,9367,564,6.21419127368885,221,4512,4.89804964539007,"Metropolitan disproportionately white",-17.10615280595,2452,6102,"Harris",40.1835463782366,9076,"08"
"282","08021","Conejos, CO",19116000,17516000,5.82508296080959,5.33752632044051,1.78049590604784,117987000,5843000,328167000,7587,1724,22.8374619154855,568,3112,18.2519280205656,"Rural Southwest",18.3437892095358,2358,4105,"Trump",57.442143727162,7549,"08"
"283","08023","Costilla, CO",9720000,9114000,6.81751230939722,6.39246987529283,2.41558769481112,70687000,3444000,142574000,3615,1428,38.7411828540423,387,1574,24.5870393900889,"Rural Southwest",-15.211970074813,850,2080,"Harris",40.8653846153846,3686,"08"
"284","08025","Crowley, CO",7676000,7470000,6.14803008337805,5.98303605039527,2.01757266545457,56267000,2519000,124853000,5627,876,15.6428571428571,324,1333,24.3060765191298,"Other rural",48.9413188142771,1231,1706,"Trump",72.1570926143025,5600,"08"
"285","08027","Custer, CO",7269000,5818000,2.68314920288063,2.14755290443796,0.506066523201175,85664000,1371000,270913000,5337,457,8.22978570142265,144,2448,5.88235294117647,"Other rural",36.9928400954654,2583,3867,"Trump",66.7959658650116,5553,"08"
"286","08029","Delta, CO",56990000,43610000,3.78914810323185,2.89953937150273,0.793467160273186,494420000,11934000,1504032000,31560,3632,11.2742511252522,1537,12648,12.152118912081,"Other rural",36.4527347454948,12948,19478,"Trump",66.4749974330013,32215,"08"
"287","08031","Denver, CO",984520000,895194000,1.22924709102619,1.11771687767044,0.394050280266389,7015439000,315600000,80091302000,713453,102049,13.9981262491101,27365,329578,8.30304207198296,"Metropolitan disproportionately hispanic",-57.6880523148056,74765,363519,"Harris",20.5670130034469,729019,"08"
"288","08033","Dolores, CO",3051000,2549000,3.1897209647573,2.66489634190965,0.630416827842887,32247000,603000,95651000,2460,287,11.6335630320227,119,1238,9.61227786752827,"Other rural",53.604568165596,1076,1419,"Trump",75.8280479210712,2467,"08"
"289","08035","Douglas, CO",291455000,238864000,0.78167081637485,0.640623828318478,0.0574180937289433,2974019000,21409000,37286156000,375937,10936,2.7756697420018,2646,136130,1.94373025784177,"Metropolitan disproportionately white",7.16516928096057,127451,243892,"Trump",52.2571466058747,393995,"08"
"290","08037","Eagle, CO",57626000,43981000,0.917210988450584,0.700028745410841,0.0866341479564178,389350000,5443000,6282742000,55218,1430,2.6320633167679,737,20911,3.52446081009995,"Rural Southwest",-25.0821305968772,10148,27805,"Harris",36.4970329077504,54330,"08"
"291","08039","Elbert, CO",26433000,22540000,1.24680610002467,1.06317896169773,0.174617946592945,260767000,3702000,2120057000,27842,1187,4.03988836702743,419,9657,4.33882158020089,"Metropolitan disproportionately white",52.2651048706012,15209,20422,"Trump",74.4736068945255,29382,"08"
"292","08041","El Paso, CO",944613000,849836000,2.08842000090734,1.87888002800204,0.509208421447703,8795694000,230320000,45230988000,740596,88645,11.7758099397958,24743,283174,8.73773722163758,"Metropolitan disproportionately white",10.0763770814779,203933,380986,"Trump",53.5276886814739,752772,"08"
"293","08043","Fremont, CO",66974000,58763000,3.17583907893364,2.78648179585179,0.830970287264209,684047000,17524000,2108860000,49616,7629,15.229672808576,2743,17695,15.5015541113309,"Other rural",39.4017472523048,17313,25470,"Trump",67.9740871613663,50093,"08"
"294","08045","Garfield, CO",85243000,67236000,2.08494404920334,1.64451389665117,0.424213948234843,612078000,17344000,4088503000,62256,4157,6.58096791045958,1984,23071,8.59954054874084,"Rural Southwest",-2.14374936700314,14493,30376,"Harris",47.7120094811693,63167,"08"
"295","08047","Gilpin, CO",6776000,5698000,1.73527792360782,1.45921098121567,0.399759273723703,58708000,1561000,390485000,5886,641,10.7496226731511,231,3076,7.50975292587776,"Metropolitan disproportionately white",-13.1810193321617,1729,4130,"Harris",41.864406779661,5963,"08"
"296","08049","Grand, CO",19809000,12962000,1.84556645725588,1.20764462713669,0.184286458299366,142690000,1978000,1073329000,15734,476,2.94663860344187,332,6460,5.13931888544892,"Other rural",0.825927861996864,4822,9884,"Trump",48.7859166329421,16154,"08"
"297","08051","Gunnison, CO",25903000,14045000,2.27996084906823,1.23622939911065,0.256839970566386,154279000,2918000,1136116000,17320,1137,6.5684575389948,487,7903,6.16221687966595,"Other rural",-30.2382753403933,3689,10942,"Harris",33.7141290440504,17310,"08"
"298","08053","Hinsdale, CO",732000,695000,1.54626108998733,1.46810308407267,0.188001689902831,11810000,89000,47340000,771,27,3.6144578313253,44,473,9.30232558139535,"Other rural",12.7334465195246,332,607,"Trump",54.6952224052718,747,"08"
